"436","335","Lördagskväll vid Hammars","","","Strandbild från Haiko fjärd i aftonskymning. I förgrunden kvinnor och barn på en gråbrun ångbåtsbrygga; i mittplanet arbetare, som kommer i roddbåtar från en ångsåg i bakgrunden längst till höger. Till höger på bryggan sitter en gubbe i gråbruna byxor, grå blus och mörkblå väst, tändande sin pipa. Bland kvinnornas och de linhåriga barnens kläder dominerar ljusa toner i blått, rosa och gult. Vattnet bakom bryggan återspeglar ljusa moln i gula, grönaktiga, lilafärgade och ljusblå skiftningar. I bakgrunden en mörkgrön, grådisig granskog, över vilken det faller ett varmgult sken från den nedgående solen. Lätt dis i luften. 93,4 x 135,2. Signerad Edelfelt 1885. Målad på Haiko i augusti–september 1885.Figurstudier i Ateneum.Inköpt 1886 till Statens Museum for Kunst, Köpenhamn.","Edelfelt verkar ha sökt efter ett arbetar- och fabriksmotiv. Han gjorde otaliga skisser med arbetare, stockar och plankor, på de så kallade Sågholmarna vid Hammars i Haiko, där August Eklöfs sågverk var beläget. En skiss med vatten, stränder och fabrikspipor från Tölöviken i Helsingfors, daterad den 13 eller den 15 september 1885, påminner till kompositionen mycket om ""Lördagskväll vid Hammars"". Det är möjligt att denna skiss gett Edelfelt idén till den slutliga kompositionen för ""Lördagskväll vid Hammars"".Fru Ekman i Stockholm verkar ha gjort en beställning, som Edelfelt ville diskutera med henne i mars 1885. I augusti–september samma år målade Edelfelt ""Lördagskväll vid Hammars"", som han sedan erbjöd fru Ekman. Fru Ekman hade tänkt sig ett annorlunda konstverk, något som hon uttryckte med termen ""en genretavla"" och hon köpte inte ""Lördagskväll vid Hammars"".I maj 1886 nämner Edelfelt att en amerikansk konsthandlare beställt ett verk ""i stil med"" ""Lördagskväll vid Hammars"", men det finns inget senare omnämnande om detta verk.Edelfelt ställde ut ""Lördagskväll vid Hammars"" på Salongen i Paris 1886 och i Valand i Göteborg samma år. Verket köptes till Statens Museum for Kunst i Köpenhamn 1886.","","Paris-Salongen 1886, Konstutställningen i Valand i Göteborg hösten 1886","11709;12165;12527;12501;12533;12586;12587;12588;12600;12610;12665;12762;12763;12764","11931;11130"
"438","337","Sittande barn i ljusröd kolt","","","Studie till ""Lördagskväll vid Hammars"". Ett omkring 3-årigt barn i ljusröd kolt, sittande helfigur i profil åt höger. Fonden omålad. 21 x 17,5. Målad på Haiko i juli - augusti 1885.","Det är möjligt att detta verk är identiskt med en replik av den sittande flickan, som Edelfelt målade i Paris i december 1885 för lotteriet till förmån för Johannes Takanens änka och barn.","Olja på trä","","","11862"
"439","","","","Replik av ""Sittande barn i ljusröd kolt""","","Målad i Paris i december 1885 för lotteriet till förmån för Johannes Takanens änka och barn. Det är möjligt att detta verk är identiskt med ""Sittande barn i ljusröd kolt"" (H337).","","","","11862"
"440","","","","Porträtt av Madame Montant","","","","","11950",""
"441","349","Brunett","","","Bröstbild i profil åt höger av en sittande, ung parisiska med mörkbrunt hår, elegant, beigefärgad klänning med en skär ros vid barmen samt ett rosafärgat sidenband kring halsen . Ljusblå fond. 55,5 x 38. Signerad A. Edelfelt 1885. Samma modell i nästan identisk pose föeekommer i ""I Luxembourg-trädgården i Paris"" från 1887 samt i förändrad ställning i katalog nummer 327.Målad i Paris på beställning av statsrådet W. von Frenckell.","","","","11977;12059",""
"442","348","Parisisk modell","","","Framför en ljus avdelningsskärm står en ung parisisk modell – densamma som i ""Parisiska"" katalog nummer 326 från 1885 – med mörka ögon, mörkt hår, uppsatt med ett ornagefärgat spänne, axlarna bara och barmen till hälften blottad. Bröstbild i fas åt vänster. Ljus fond i grått, blått och gult. Pastell. 54 x 46. Signerad A. Edelfelt -85. Fullbordad i Paris i december 1885 på beställning av professor E. R. Neovius för 700 mk.","Edelfelt ställde ut ""Parisiska"" (H326) på Galerie Georges Petit i Paris i maj 1885, men han var inte nöjd med helheltsintrycket av sin utställning.Boussod, som köpt Goupils konsthandel i Paris, gjorde i november 1885 en beställning. Som modell önskade han sig samma unga kvinna som suttit modell för Edelfelts verk ""Parisiska"". Den unga kvinnan var bokförare i en pappershandel. Då Edelfelt sökte henne, fick han veta att hon dött i lunginflammation, bara 21 år gammal. Det är oklart om Boussods beställning resulterade i något konstverk.Modellen för ""Parisiska"" kan således inte ha stått modell för pastellen ""Parisisk modell"" (H348) som Neovius beställde, men det är möjligt att Edelfelt målade henne på basen av verket ""Parisiska"".","","","11989;11990;12605;12704;12775;12728",""
"443","394","Porträtt av Fröken Vasthi Runeberg (f. 1876)","","","Bröstbild i halv fas åt vänster av en tioårig flicka; blå klänning med stor vit spetskrage över axlarna, blek hy, långa, bruna lockar och mörkbruna ögon. Bakgrunden, som målats efter det figuren fullbordats, är till väntser blå med rostbruna fläckar, till höger rödbrun. 46 x 37. Signerad: Till Valter och Lina Runeberg vänligt minne af A. Edelfelt 86. Målat i Paris i december 1886.","","","Minnesutställningen 1910 (nummer 58).","12030;12031;12103;12104","12024;12039"
"444","350","Flicka med blommor II","","","Replik av ""Flicka med blommor"" katalog nummer 305 från 1884. Flickan, som sitter vid bordet i blå 1700-talsklänning med bred vit krage och vit tygmössa med ljusröd rosett, är något mindre fyllig i ansiktet än på den ursprungliga målningen. I sin högra hand håller hon en ljusröd kamelia. På bordet ligga i förgrunden några lösa blommor, till vänster står en blå vas med gula och skära blommor. Dagmått 79 x 62. Signerad Edelfelt 85. I brev till Pietro Krohn, daterat i Helsingfors 20 oktober 1885, skriver Edelfelt om Finska Konstutställningen i Helsingfors samma år: ""Kejsaren köpte ett (dåligt) Billede af mig [""I barnkammaren, katalog 333], en av storfurstarna en pastell"". På nämnda utställning representerades Edelfelt av fyra pastellmålningar: porträtten av fröken Aina Ehrnrooth (katalog nummer 266) och K. A. Tavaststjerna (katalog nummer 323), ""Parisiska"" (katalog nummer 326), som förvärvades på utställningen av överinspektör A. Laurell och varav någon replik icke är känd, samt ""Flicka med blommor"" (katalog nummer 305), sedan 1884 tillhörig dåvarande kapten H. R. Standertskjöld. Otvivelaktigt gällde storfurstens köp – i augusti 1885 – en beställning av den här beskrivna repliken av ""Flicka med blommor"".","","Pastell på papper, uppfodrat på duk","","12149",""
"445","351","Parisisk modell i morgonrock","","","Ung parisiska med brunt hår och blå ögon, iklädd en blommig morgonrock i mörkbrunt och grönt; bröstbild i helfas. Kring huvudet en ljusgul strålkrans. Terrakottafärgad bakgrund. Dagmått: 51 x 43,5. Signerad: Till Roberto Stigell af Albert Edelfelt. Målad i Paris omkring 1885 samt skänkt åt Robert Stigell omkring 1886–1887.","","Pastell på papper uppfodrat på duk","","","12002;12024;12039;11932;11941"
"446","352","Parisiska i röd dräkt","","","Bröstbild i helfas av en ung dam i ljusröd dräkt med vit tyllkrage samt stor, blågrön hatt med med ljusa strutsplymer. Pudrat hår, bruna ögon och mörka, skarpt markerade ögonbryn; runt, fylligt ansikte. Ljus, grålila bakgrund. Dagmått: 55,7 x 44,7. Signerad A. E. Målad i Paris omkring 1885.","","Pastell","","","12002;12024;12039;12097;11932;11941"
"447","","","Jeremias","","","","","","12070",""
"448","354","Sittande svartklädd dam (""Thérèse noire"")","","","Interiör från Edelfelts ateljé i Paris. På en divan sitter en ung parisiska – Thérèse Lainville – i svart promenaddräkt. I högra handen ett svart paraply, den vänstra på en kudde på divanen. Mörkbrun, blommigt mönstrad fond. 55 x 43. Signerad A. Edelfelt. 1886. Målad i Paris i januari–februari 1886 (avsedd för Goupul, men köpt i februari 1886 av dr. F. Antell för 1500 mk).","","","Minnesutställningen 1910 (katalog nummer 60); Finländska konstutställningen i Milano och Rom 1937 (katalog nummer 25)","12073;12130;12150",""
"449","","","","Porträtt av Madame Kahn","","","","","12079;13126",""
"450","","","","Verk till Takanens lotteri","","","","","12097;12125",""
"451","","","","Pastell","","","","","12109;12151",""
"452","345","Porträtt av Konsulinnan Therese Schiefner","","","I en rik, borgerlig salongsinteriör sitter en gammal svarthårig dam i en länstol med färgrikt ovantåg. Svart sidenklänning, stort, vitt rysch med guldbrosch samt vit spetsmössa med rosafärgat sidenband. I den vänstra handen håller hon en spetsnäsduk, den högra, som är slagrörd, är dold av en svart spetsschal. Vaken, iakttagande blick. Det minutiöst utmodellerade huvudet avtecknar sig ljust mot ett mörkbrunt draperi framför en dörr; till vänster hänga två ljusa tavlor över ett damskrivbord, till höger ser man genom ett halvöppet draperi in i ett solbelyst rum med en länstol i rött, över vilken mörkgröna blad av filodendron synas. Dagmått: 96 x 72. Signerad A. Edelfelt 1885. Målat i Helsingfors i oktober–november 1885.","","","Edelfelts utställning i Helsingfors i oktober november 1886; Nordiska konstutställningen i Köpenhamn sommaren 1888; Minnesutställningen 1910 (katalog nummer 51).","12126;12644;12657;12671;14254",""
"454","","","","Teckning","","Utförd i Paris i februari 1886 för gravören Charles Baude.","","","12151","12602"
"455","355","Porträtt av Skulptören Ville Vallgren (1855-1940) och hans första hustru Antoinette Råström (1858-1911)","","","Ateljéinteriör med två knäfigurer i naturlig storlek. Vid en kavalett till höger står Vallgren i grå dräkt, modellerande skissen till ""Eko"". Till vänster sitter hans hustru i en mörk, gråblå länstol betraktande mannens arbete; i högra handen ljusgula ängsblommor, den vänstra vilar på stolens ryggstöd med handen mot hakan. Ljus, gråbrun klänning med mörkbrun, pälsbrämad jacka. Bakom henne en låg, ljusgrå skärm, över vilken man längst till vänster ser en del av ett fönster med mörkblå gardin. Ljusgrå fondvägg. 114 x 138. Signerad A. Edelfelt 1886. Målat i Paris under senare hälften av februari 1886.En detaljerad kompositionsstudie i kol med Antoinette V. stående till vänster 47,7 x 61,2 i Ateneum.Inköpt på utställningen i Göteborg 1886 till Göteborgs konstmuseum.","","Pastell med kaseinundermålning på duk","Paris salongen 1886 (nummer 2803); Skandinaviska konstutställningen i Valand i Göteborg 1886.","12160;12167;12190;12205;12213;12215;12529;12533;12632;12665;12775;13310;13418",""
"456","","","","Teckning av Ville Vallgren och Antoinette Råström","","Teckning i anslutning till Porträtt av Skulptören Ville Vallgren (1855-1940) och hans första hustru Antoinette Råström (1858-1911) (H355).Se Hintze 1942, s. 78, katalog nummer 355:Träsnitt av Charles Baude (liten folio) i en fransk illustrerad tidskrift 1886; dito i Ny Illustrerad Tidning 1887, sidan 105; dito i Niva, St Petersburg 1902, sidan 969 (stocken sliten); Ord och Bild 1904, sidan 394; Liv och arbete, vid sidan 128; Carl G. Laurin, Nordisk konst IV, Stockholm 1926, sidan 461.","","","12151","12602"
"458","402","I Luxembourg-trädgården i Paris","","","Solig vårsommardag med klarblå himmel. I halvskugga i förgrunden till vänster en grupp ammor och barn i svart, grått, gråblått, vitt och rosa; på en stol längst till vänster ett luftigt stilleben av vita barnkläder i solsken. På sandplanen längre i mitten en gosse och en flicka på huk. Längst till höger en sittande amma, sedd från ryggen och halvt avskuren av bildranden. I den klart solbelysta bakgrunden impressionistiskt målade barn som leka och ammor som sitta på en bänk vid en stenbarriär. Längst i fonden till vänster lövträd i gråaktig, vårlig grönska, till höger Luxembourgpalatset i grågult. 144 x 188. Signerad A. Edelfelt 1887. Målad i Paris i maj–juli 1886 (förstudier i april samma år), fortsatt på Haiko sommaren 1886 (Östra Nyland 30.VIII. 1886) samt fullbordad i Paris i april 1887. Beställd i Paris i februari 1886 av friherre Herman Standertskjöld-Nordenstam för 6000 mk. Beställningen avsåg en målning i format ca 95 x 135.I skissboken A II 1517:100 i Ateneum ingår talrika skisser, studier och croquiser från omkring 1879 från Luxembourgparken med ammor och barn, bl.a. en sedermera återupptagen kompositionsstudie med figurer som sitta på en lång, halvcirkelformig bänk vid en sandgång.I skissboken A II 1517:79 i Ateneum talrika kompositionsutkast, detaljstudier och croquiser, delvis mycket detaljerade, av landskapet och den arkitektoniska bakgrunden; utförda 1886.En kompositionsstudie i blyerts med män och kvinnor på en halvcirkelformig bänkrad, på sandgången duvor och i mittplanet två ammor med barn, i Ateneum.","I Edelfelts ""Från direktoriets tid"" (Hintze 203), som han målade 1881 och 1882 i Palais-Royals trädgård, finns samma parkmiljö med ljus och skugga på ljus sandgång och samma parkstolar som förekommer på många av skisserna till ""I Luxembourg-trädgården"". ","","Exposition Internationale de peinture et de sculpture i Galerie Georges Petit, Paris maj–juni 1887 (nummer 24); Finska Konstföreningens utställning hösten 1887 (nummer 16); Finska Konstföreningens jubileumsutställning 1896 (nummer 186); Minnesutställning 1910 (nummer 64); Baltiska utställningen i Malmö 1914; Utställningen av Finländsk konst i Liljevalchs Konsthall, Stockholm 1916 (nummer 40).","12161;12164;12165;12166;12215;12421;12430;12475;12477;12478;12554;12583;12584;12585;12601;12628;12630;12645;12680;12682;12683;12691;12700;12701;12719;12724;12736;12737;12744;12754;12755;12756;12757;12758;12760;12761;12784;12813;12823;13057;13261;13310;13326;13327;13343;13379;13443;13530;13547;13551;13577;13578;13580;13598;13602;13614;13615;13616;13620;13635;13637;13659;13662;13663;13664;13667;13670;13673;13680;13683;13682;13684;13710;13723;13737;13741;13763;12753;12816","12503;12660;15184"
"459","403","Första utkastet till ""I Luxembourg-trädgården""","","","Pastell ""med en massa bonner och bebéer"" utförd i Paris under förra hälften av februari 1886 såsom underlag för friherre Herman Standertskjöld-Nordenstams beställning.","","","","12161",""
"460","404","Skiss till ""I Luxembour-trädgården""","","","Vid en solbelyst sandplan med några lekande barn i mitten sitter i skuggan i förgrunden en ung parisiska med en uppslagen bok i famnen; helfigur i mörkviolett klänning, gråbrun jacka och hög, brun hatt. Längre bort till vänster en äldre, strumpstickande bonne [barnflicka] i vitt och blått. I bakgrunden några lätt skisserade figurer i rött och blått mot fond av grönska. 27 x 21,7. Signerad A. Edelfelt 86. Målad i Paris våren 1886. Möjligen identisk med en i ""Liv och arbete"", sidan 123 omnämnd studie, målad före 25 april (påskdagen) 1886 i Madame Bertaux trädgård i Paris.","","","Edelfelts utställning i Helsingfors i oktober - november 1886.","","12430;12475"
"461","","","","Illustration i brev","","Hausse col och klänningsliv","","","12207",""
"462","357","Landskapsstudie från Monaco","","","Motiv från sydsluttningen med rik vegetation och Medelhavet i solsken. Målad i mars 1886 samt skänkt åt markis Émile de Chambure.","Detta är en kopia som Edelfelt gjorde i Paris i mitten av april av en studie som han haft med sig från Monaco.","","Société Internationale de peintres et sculpteurs i Galerie Georges Petit, Paris juni 1886","12302;12304;12443;12459;12482;12728;12704;12704",""
"463","360","Utsikt från Beaulieu","","","Från en öppen, av låga, gråblå stenmurar inhägnad plats i förgrunden ser man ut över Medelhavet ; en hög gråblå bergsudde i bakgrunden till vänster och en liten segelbåt längst till höger. Till vänster en gammal pinje, vars tudelade krona fyller bildens övre del. Kolorit i grått, gulbrunt, blågrått och grågrönt. 33,5 x 51. Signerad AE. Beaulieu 15 mars 86.","","","","12283",""
"464","","","","Illustration i brev","","Vy från Edelfelts fönster på hotellet i Monte Carlo. I förgrunden ett apelsinträd, palats och palmer, längre bort Medelhavet och blånande berg.","","","1436;12300",""
"466","358","Motiv från Monaco","","","Målat i mars 1886.","","","Edelfelts utställning i oktober–november 1886.","12302;12304",""
"467","361","Route de la Corniche I","","","En solbelyst, brant bergssluttning med en väg i ljusgult, grått och rosa. Vid en stenbarriär i en vägkrök står en dam i vitt med uppspänt parasoll. På sluttningen buskartade växter i grågrönt, gult, rostbrunt och rött. Till höger Medelhavet. I bakgrunden blånande berg under en blå himmel med lätta moln över bergstopparna. 33 x 51. Signerad Route de la Corniche – 20 mars 86. A. Edelfelt.","","","Edelfelts utställning i Helsingfors i oktober–november 1886.","12302;12304",""
"468","362","Route de la Corniche II","","","Samma motiv som föregående, men sett från andra sidan. Medelhavet till vänster, till höger en i ett brant bergsmassiv inhuggen väg; vid en stenbarriär längst till höger en ung dam i ljust. I bakgrunden en bergsudde som sluttar mot havet. 54,5 x 46. Målad omkr. 20 mars 1886.","","","Karjalas utställning av konstverk i privatägo i Viborg 1931.","12302;12304",""
"469","363","Mentone","","","Utsikt i högt perspektiv över en liten stad på en udde mellan två vikar. Till höger en bergssluttning i grågrönt och blått, i förgrunden och till vänster Medelhavet med några segelfartyg. I bakgrunden en lång, låg udde, som sträcker sig fram till vänstra bildranden. Gråväder med ljusa moln som avspeglas på vattnet. 32 x 48. Målad i mars 1886.","","Akvarell","","12302;12304",""
"470","364","Motiv från Villefranche-sur-mer","","","Gråvädersdag vid Medelhavet. Från en höjd med en ljus, gråbrun stenbarriär ser man ned mot en mörkgrå, amfiteatraliskt terrasserad strandsluttning med några hus med röda tak nederst. Till vänster och i bakgrunden Medelhavet. Mulen himmel med ljusning avspeglad på vattnet. 32,5 x 24,5. Målad i mars 1886.","","","Edelfelts utställning i Helsingfors i oktober–november 1886","12269",""
"472","","","","Monacoklippan","","","","","12362",""
"473","442","Horatius och Lydia","","","På en solbelyst marmorbänk i en trädgård sitter en ung kvinna i romersk dräkt. Bakom bänken står en skrattande man lutad över henne. Påbörjad i Paris våren 1886 på beställning av Konsthandlaren Bulla för Knoedler (Goupil & Cie) i New York för 4500 franc. Fullbordad i Paris i april–maj 1888. Jfr repliken katalog n:o 495 från 1889.Definitiv kompositionsstudie i blyerts, reproduktion i Liv o. Arbete, vid sida 120, i Ateneum, Helsingfors.","François Ponsards komedi i en akt ""Horace et Lydie"" (1850) översattes 1864 till svenska (""Horatius och Lydia"") av Aurora von Quanten. En översättning  av Harald Molander gavs ut i Uppsala 1879 och i Lund 1884.","Oljemålning","","12412;12421;12594;12597;13592;13705;13924;13947;13972;13973;13974;13989;13990;13991;14027;14052;14052;14058;14063;14094;14149;14253;14323;14328;14403",""
"474","","","","Landskapsstudie från Monaco","","Enligt Hintze (H357) motiv från sydsluttningen med rik vegetation och Medelhavet i solsken. Målad i mars 1886.Detta är den ursprungliga studien; H357 är en kopia som Edelfelt utförde i Paris i april 1886 som gåva åt markis Émile de Chambure.","","","12443",""
"475","","","","Illustration i brev","","Emile Zola sittande","","","12453",""
"476","344","Kvinnohuvud","","","Bröstbild i profil av en ung kvinna med brunt hår, uppsatt med en glänsande sköldpaddskam. I örat ett litet, blått örhänge. Över axlarna ett svart draperi. Fond i ljusgrått med skiftningar i lila. 32 x 26,5. Signerad A. E. 85. Målat sannolikt i Helsingfors.Skänktes av konstnären till ett 1886 anordnat lotteri till förmån för bildhuggaren J. Takanens änka och barn. Då vinnaren icke anmälde sig, köptes målningen för 100 mk av privatperson.","","","Minnesutställningen 1910, Finska konstutställningen i Berlin, Düsseldorf och Hamburg sommaren 1935","12097;12125",""
"477","406","Från Luxembourg-trädgården","","","Målad sannolikt våren 1886.","","Akvarell","","12624","12565"
"478","407","Luxembourg-palatset i Paris","","","Vid en solbelyst, gråbrun sandplan sitter i förgrunden en ung, tidningsläsande dam i blå klänning och brun hatt; knäfigur i profil åt höger. Bakom en stenbarriär med urnor i mittplanet synes i fonden till höger palatset med sandstensfärgade väggar och gråblått tak samt till vänster grågröna lövträd. 37,5 x 60. Målad i Paris våren 1886.","","","","","12565"
"479","408","Parisisk barnsköterska","","","Studie till ""I Luxembourgträdgården"". Bröstbild i halv fas åt vänster av en medelålders kvinna i blå kappa och blå tygmössa med vit kulle och vita band. I bakgrunden till höger ett soligt, brett skisserat vårlandskap med två träd. 46 x 38. Signerad A. Edelfelt 87. Signeringen utförd senare än målningen. På Edelfelts utställning i Helsingfors i oktober 1886 deltog ett studiehuvud i oljefärg ""En amma"" (Hbl. 29.X.1886), som möjligen är identisk med denna, av konstnären eventuellt feldaterade målning.","","Olja på trä","","","12554;12583;12630;12645;12754"
"480","412","Porträtt av Louis Pasteur","","","Replik, dagmått 157 X 127, av kataog nummer 328, målad i Paris i december 1886–maj 1887, delvis med biträde av Helene Schjerfbeck. Skänkt av Edelfelt åt Louis Pasteur.","","","","12575;12576;12578;12561;12603;12826;12827;12905;12922;12923;12946;12960;12991;13018;13021;13034;13035;13058;13057;13116;13117;13124;13161;13208;13275;13708;13727",""
"481","","","","Replik av Lördagskväll vid Hammars","","Beställd av en amerikansk konsthandlare i Paris i maj 1886 för 4000 franc.","","","12586;12598;12763;12782",""
"482","385","Flicka stickande strumpor","","","Bröstbild i fas åt höger av en bondflicka med två hårt åtdragna hårflätor. Hon stickar en strumpa som avskäres av nedre bildranden. I bakgrunden en solbelyst skogsbacke med en stor sten till höger. Breddformat. Signerad: A. Edelfelt -86. Målad på Haiko i juli–augusti 1886 på beställning av en amerikansk konsthandlare.","Beställd av en amerikansk konsthandlare i Paris i maj 1886 för 2000 franc.","","Edelfelts utställning i Helsingfors i oktober–november 1886.","12586;12598;12782","13005"
"484","338","Flickhuvud","","","""Emmas flickas huvud"" (antagligen studie till ""Lördagskväll vid Hammars"", sålt jämte ""en litens skiss"" i Paris 18 maj 1886 åt konsthandlaren Roland Knoedler (Goupil & C:ie) i New York (Liv och Arbete, s. 133).","","","","12594;12597",""
"485","","","Liten skiss","","","Köpt av den amerikanska konsthandlaren Knoedler i maj 1886.","","","12594;12597",""
"486","","","","Teckning till Revue Illustré","","Beställd i Paris 1886.","","","12604",""
"487","367","Porträtt av legationssekreteraren, greve de Kergorlay","","","Bröstbild eller huvud av en 50-årig, mager man med hög panna, stor krokig näsa, svarta ögon och mustascher, framskjutande haka och allvarligt ansiktsuttryck, ""litet Don Quichote-utseende"". Rocken högt knäppt. Oljemålning, utförd på beställning av greve de Kergorlay för ,000 franc i Paris under senare hälften av maj och första dagarna av juni 1886.Två studier i blyerts i skissboken A II 1517:12 i Ateneum.","","","","12606;12608;12628;12629;12639;12639;12646;12654;12655;12667;12680;12681;12684;12700;12708","12660"
"488","366","Porträtt av Ryttmästaren Knut A. Boije","","","Bröstbild i hitvänd profil åt höger av en tillbakalutad man med mörkbrunt hår och skägg samt mörkbrun rock, skiftande i grålila. Han sitter med högra handens tumme vid västens ärmurrigning. I vänstra handen en brinnande cigarett. Över ansiktet och bröstet faller varmt eldsken. Gulbrun, i grålila skiftande bakgrund. Pastell på papper, uppfodrat på duk. 58 x 42. Signerat Edelfelt 86. Målat i Paris våren 1886.","","","""Société Internationale de peintres et sculpteurs"" i Galerie Georges Petit i Paris i juni 1886; Edelfelts utställning i Helsingfors i oktober - november 1886; Minnesutställningen 1910","12704;12728;12775",""
"489","301","Septemberafton i månsken","Blekt månsken över Haiko (Vägen till Kodderviken)","","»Gult inånskenslandskap . . . från Borgåtrakten». Oljemålning i litet format, utförd på Haiko hösten 1884.","","","Edelfelts utställning i Helsingfors mars 1885; Femte utst. av »Société Internationale de peintres et sculpteurs» i Galerie Georges Petit, Paris juni 1886.","12728;12704",""
"490","368","Blommande hagtorn (Vy från Chantilly)","","","Motiv från skriftställaren Henri Amics lantställe ""Chateau des Bouleaux"" invid Chantilly. På en solbelyst gräslinda, som upptar större delen av förgrunden, växer fyra blommande, trädartade hagtornsbuskar. I bakgrunden framskymtar en grönskande dunge; till höger en mörk stuga med ljusgrått tak. Kolorit i ljust grågrönt och rosa. 41 x 32. Signerad AE 20 juin 86.","","Olja på trä","Edelfelts utställning i Helsingfors i oktober - november 1886; Edelfelts utställning i Helsingfors 1902; Konstföreningens i Åbo utställning 1902","12630",""
"491","369","Porträtt av Miss Colt","","","Bröstbild eller huvud av en ung, smärt amerikanska med ""regelbundna, seriösa drag, stora sorgsna bruna ögon, guldglänsande brunt hår"" vita tänder samt röd och vit hy. Målad på beställning i Paris i början av juli 1886 för 2000 franc.","","Pastell","","12773;12775;12776;12777;12778;12796;12805;12824;12825",""
"492","","","","Illustration i brev","","Koppar i empirestil","","","12829",""
"493","","","","Illustration i brev","","Schematisk bild av ateljén och de planerade draperierna","","","12930",""
"494","395","Porträtt av Löjtnant Alexandre Weissgerber de Stragéwicz","","","En blond yngling i ljusgrå kostym med långbyxor, sittande på ett brunt bord med några böcker och hållande en bok med röd rygg i högra handen. Knäfigur i fas åt höger. Grå fond, skiftande i grönt. 114 x 73 (duken invikt, ursprungligen har målningen varit större). Signerad A. Edelfelt 1887. Målat i Paris i december 1886–februari 1887.Studier i skissbok A II 1517: 21 i Ateneum.","","","","12947;12989;13044;13096;13115;13125;13306;13377;13395;13583;13760","13144;13179"
"495","396","Porträttskiss av Alexandre Weissgerber de Stragéwicz","","","En sittande yngling i gråbrun dräkt med stor, svart kravatt och bred, över rockkragen nedvikt vit krage. Knäfigur i fas åt vänster. I högra handen en bok med röda pärmar. Mörkgrön bakgrund. 23 X 15 (ursprungligen större format). Målad i Paris i december 1886.","","","","","12989"
"496","413","Porträtt av M:me Weissgerber de Stragéwicz, sedermera M:me R. Berenger","","","Lutad mot ett brunt bord med röda och gula blommor i en blå vas står en medelålders dam i svart sidenklänning och håller några gula blommor i vänstra handen; knäfigur i fas åt höger. Bakom bordet en avdelningsskärm i ljusgrått och gult. 115 x 80. Signerad A. Edelfelt 1887. Målat i Paris i maj–juni 1887.","","Pastell med kaseinundermålning på duk","","12990;13706;13720;13725;13726;13760;13921;14120;14121;14122","13761"
"497","381","Badande gossar i Borgå å","","","Strandmotiv från Borgå i starkt solsken, sett från Näsebackens strand. Nedtill strandbodar i brunt och gult, på sluttningen Diktarhemmet i gulvitt, till höger en klarröd träbyggning, till vänster klockstapeln och en del av domkyrkan. Ljusblå himmel. I det gråblå, glittrande vattnet bada två gossar; på en brygga i förgrunden drager en tredje skjortan över huvudet, medan en fjärde sitter påklädd och betraktar de badande. På frånsidan intyg av Ellan von Born (tid. Ellan Edelfelt). 41x31,5. Målad i augusti 1886 såsom förstudie till ""Borgå"", katalog nummer 387.Studie i tusch och blyerts i Ateneum, A II 1319.","","Olja på trä","","13158","13006"
"498","387","Borgå","","","Vy av Borgå i starkt solsken, sett från Näsebacken. I förgrunden ån med glittrande vatten, som återspeglar de röda, gula och gråbruna strandbodarna. Längst till vänster domkyrkans gavel och tak, inbäddade i grönska, i mitten klockstapeln och Diktarhemmet, till höger några trähus. Lätta moln på himmeln. Dominerande röd färg. 48,5 x 64. Signerad A. Edelfelt. Målad sensommaren 1886 samt retuscherad och på nytt signerad i Helsingfors eller Paris hösten samma år. Jfr den fria förstudien katalognummer 381.","Verket reproducerades 1893 i  Harper's New Monthly Magazines februarinummer, och senare i Finland i 19:de seklet. Edelfelt skriver den 24 mars 1887 till Alexandra Edelfelt att Harper's Magazine har beställt teckningar och text för en illustrerad skildring av en resa i Finland. För femton teckningar skulle tidningen betala konstnären 3500 franc. Resan genomfördes sommaren 1887 och många av teckningarna som reproducerades i Harper's Magazine 1891 bygger på det arbete Edelfelt gjorde under resan. Denna vy över Borgå (1886) och verket på Havet (1883) var äldre verk som reproducerades i tidningen.","","Edelfelts utställning i Helsingfors i oktober–november 1886; Minnesutställningen 1910, N:o 90.","13158;13504","13006;13005"
"499","376","Flickor i båt","","","Motiv från Haiko fjärd i vindstilla och aftonsol. I en vit roddbåt i förgrunden sitta två unga, eleganta damer, den ena, Berta Edelfelt, på mittoften, bortvänd och med armarna i famnen, den andra, Annie Edelfelt, i aktern, styrande båten med en åra. Grön slagskugga från båten på det blå vattnet. Vid stranden i bakgrunden förankrade fartyg. 33 x 40. Signerad AE 86. Målad på Haiko juli 1886.","","","Edelfelts utställning i Helsingfors i oktober–november 1886; ""Exposition Internationale de peinture et de sculpture"" i Galerie Georges Petit, i Paris i maj–juni 1887, N:o 26 (""Le soir""); Minnesutställningen 1910, N:o 61.","13683;13754","13005;13196"
"500","377","Studie till ""Flickor i båt""","","","I aktern av en vitmålad eka sitter konstnärens syster Berta i vit klänning och vit hatt. Till vänster fören av en annan båt, till höger en trädbevuxen strand. Starkt solglitter över vattnet. 36 x53,5. Målad på Haiko juli 1886.","","","","","13005"
