"258","Paris d. 15 April 77.","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 15 april 1877, 8 sidor.</p><p /><p>[...] Ett sådant nöt man ändå är. här i Paris skulle man ha så mycket tillfälle till musikalisk njutning och man komma sig ej dertill. kanske mest af bristande tid. Säkert är att alla konster stå i det närmaste sammanhang och att jag bestämdt förstår musik bättre nu derigenom att jag i allmänhet fått konsten klarare för mig. Den s.k. klassiska musik i synnerhet Gluck och Beethoven m.fl. förstår jag nu helt annorlunda än förr i verlden. [...]</p>","adel, ateljéer, brev, böcker, dagstidningar, drycker, döden, ekonomi, finska, författare, Gud, korrespondenter, krig, kungar, landsbygd, lekar, mat, musik, mässa (gudstjänst), olyckor, opera (konstart), resor, språk, studentliv, studentnationer, studier (studieinnehåll), städer, svenska, svenskar, sällskapsliv, teater, tidskrifter, utseende, utställningar, vår, världsutställningar, Årstider, turkar, rysk-turkiska kriget (1877-1878), konstnärskap, modeller (yrken), kyrka","swe, lat, fre","15.4.1877","15","4","1877","","","","URN:NBN:fi:sls-794-1403107523970"
"259","Paris d. 22 April 1877","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 22 april 1877, 8 sidor.</p><p /><p>[...] Runebergs hade barnsöl häromaftonen – deras lilla flicka har således nära ett halftår varit odöpt. Presten, Börjesons Lorenzos och jag faddrar. Det förargar mig att de kalla den lilla söta flickan Vasti efter någon indisk myth. – Vasti, hvad är det för ett namn! Inte är det vackert och det enda man vinner därmed är att alla menniskor komma att fråga flickan 2 gånger om hennes namn, troende att de hört miste första gången. Här finnes nu både svensk och norsk prest i Paris – och församlingen består af nära 2 000 (två tusen) personer, hvaraf mer än 500 danska och norska arbetare, och en ofantlig massa handelsbiträden som är här för någon tid. [...]</p>","adel, barn, dagstidningar, dop, ekonomi, faddrar, framtid, församlingar, judar, karaktärsdrag, konstsamlingar, krig, landsbygd, melankoli, mytologi, nordbor, parker, präster, soldater, städer, svenskar, sällskapsliv, utflykter, utställningar, väderlek, indiskhet, rysk-turkiska kriget (1877-1878), porträtt, militärer (personer)","swe, fre","22.4.1877","22","4","1877","","","","URN:NBN:fi:sls-795-1403107523980"
"260","Paris d. 26 April 1877.","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 26 april 1877, 4 sidor.</p><p /><p>[...] Nu är då ändtligen kriget förklaradt. Måtte Gud afvärja olyckor från Vårt land. Landtdagen tyckes ju ej gå in på värnepligtsförslaget – och således blir det ej något af vår (Bs och min) fundering att kanske om några månader få resa till Parola Malm för att klä schinellen på sig och excercera. – De franska tidningarna ha något förändrat språk i afseende å kriget. I början mycket välvilligt stämda mot Ryssland, ha de nu begynt klandra detsamma, och icke så totalt gå åt turkarne som förut. Om kriget ej sträcker sig till andra europeiska magter, så kunna vi i Finland vara temmeligen säkra, men våra affärer lida väl i alla fall betydligt af ett krig, icke sannt. Det sades i tidningarna här att alla ryska undersåtar skulle ha blifvit hemkallade – detta är dock alls icke sannt – ej en enda ryss eller polack än mindre finne, lär ha fått dylika ordres. [...]</p>","arv, ateljéer, auktion, besök, bildkonstläroinrättningar, brev, dagstidningar, finländare, förmögenhet, Gud, judar, kläder, konserter, konstföreningar, korrespondenter, krig, politik, revolutioner, ryssar, studier (studieinnehåll), temperatur, tidskrifter, utställningar, vår, värnplikt, Årstider, franska revolutionen, polacker, turkar, rysk-turkiska kriget (1877-1878), tavlor, lantdag","swe, fre","26.4.1877","26","4","1877","","","","URN:NBN:fi:sls-796-1403107523990"
"261","d. 29 april 77.","<p>Albert Edelfelts brev till Alexandra Edelfelt den 29 april 1877, 6 sidor.</p><p /><p>[...] Jag är mycket nyfiken att se dagens tidningar, för att läsa om kriget. I går talade Bien Public om en drabbning der ryssarne skulle ha blifvit totalt slagna 2 000 dödade – men underrättelsen kom från turkiskt håll. Att de dessutom skola ljuga så förfärligt, så att menniskor sällan kan få reda på huru sakerna stå. Emellertid säges här allmänt att turkiska artilleriet är utmärkt, likaså flottan, som kommenderas af en engelsman. De 20 000 man som khediven i Egyptien skickar stå ju under en amerikansk generals befäl. Emellertid tycker man att ryssarne till numerären borde vara så ofantligt öfverlägsna, ty turkarna säges ej ha att disponera mer än 450 000 man. Men turkarna ha på sin sida fanatismen, trosnitet, och Scheik-ul-Islam har ju högtidligen förklarat det heliga kriget. Att detta krig kommer att bli mycket blodigt derom är väl ej någon fråga. – Jag mins alltid Gubben Aminoff som berättade sig ha sett turkarna hacka sönder ryska fångar ”som coteletter, ma parole d’honneur”. [...]</p>","amerikaner, brev, fästmän, dagstidningar, drycker, engelsmän, fransmän, föreläsningar, författare, Gud, islam, korrespondenter, krig, kvinnor, kärlek, parlament, ryssar, sällskapsliv, telegraf, tyskar, utställningar, vår, värnplikt, Årstider, turkar, rysk-turkiska kriget (1877-1878), schweizare, militärer (personer)","swe, fre","29.4.1877","29","4","1877","","","","URN:NBN:fi:sls-797-1403107524000"
"262","1sta Maj 77.","<p>Albert Edelfelts brev till Alexandra Edelfelt första maj 1877, 4 sidor.</p><p /><p>[...] Hip Hurra! Jag är så innerligt nöjd och glad. Uttröttad utsjasad kom jag igår från Salongen, som igår var öppen endast för exponenterna med deras familjer. Min tafla har en utmärkt god plats – på cimaisen i en af de förnämsta salarna. Bredvid min hänger Courtois’ tafla, ett stycke derifrån Dagnans. Alla menniskor gratulerade mig. Mr och Mme Sargent, Miss Watts, Mlle Davençon, skandinaverna, kamraterna – och jag såg tydligt att många af dessa funno taflan bättre än de trott den vara. Jag måste tillstå att den tar sig bättre ut på Salongen än hemma hos mig, hvilket ju allmänhet ej är fallet. Af nordbor äro endast Salmson Ross och jag på Cimaisen. [...]</p>","ateljéer, brev, drycker, förmögenhet, konstsamlingar, mat, namnsdagar, nordbor, politiker, restauranger, skådespelare, studier (studieinnehåll), sällskapsliv, utställningar","swe, fre","1.5.1877","1","5","1877","","","","URN:NBN:fi:sls-798-1403107524010"
"263","den 3 maj 1877","<p>Albert Edelfelts brev till Alexandra Edelfelt den 3 maj 1877, 2 sidor.</p><p /><p>[...] I dag kom unga Walléen hit upp, frågade mycket om sin bror Mischa och sade slutligen att han fått i uppdrag af en person (påtagligen fru Karamzin som nu är här) som sett salongen, att fråga priset på taflan. Jag svarade, såsom kloka menniskor rådt mig att jag ej kunde gifva något besked förrän om en månad eller så. – Jag vet alls ej hvad jag skall begära. Mina kamrater ha rådt så olika 1500, 1800, 2000 o.s.v. Becker vill ej sälja sin under 5000 – och den är ändå bara en reproduktion af en gammal tafla – och har icke fått plats på Cimaisen. [...]</p>","badanläggningar, ekonomi, examina, fotografier, förläggare, gravyrer, sjukdom (tillstånd), telegram, temperatur, tidskrifter, utställningar, väderlek, Årstider, modeller (yrken)","swe, fre","3.5.1877","3","5","1877","","","","URN:NBN:fi:sls-799-1403107524020"
"264","Paris d. 7 maj 1877","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 7 maj 1877, 8 sidor.</p><p /><p>[...] I dag bringade Walter Runeberg det stora sorgebudskapet att J. L. Runeberg är död. Redan tidigt i morgse kunde jag ana det, dels af Mammas bref som gaf så föga hopp, dels deraf att Walter ej kom på det möte vi stämt i Salongen. Likasom Mamma tycker jag att en sol gått ned, och så förberedd man än var på denna stora nationalförlust, så står den nu dock ryslig för en i sin verklighet. Så har då Finlands störste man gått bort och lemnat efter sig hvad – jo en massa småsinte pygmeer, som knappast förstå hans verk. Sålänge Runebergs gigantiska person stod i bakgrunden för våra usla strider, kunde dock passionerna tyglas blott vid hans namn, man skämdes för en sådan man. Hvad skall det nu blifva af vårt land. Skola de, som vilja följa vår store skalds patriotiska humana, europeiska rigtning stå såsom en försvinnande minoritet gentemot fennomanernas raseri, och småningom se sin sak gå under! </p><p>Nu har konsten kungssorg, Finland landssorg och alla de som kände Runeberg bära sorg i sitt hjerta, ty det var en stor man som ej förlorade att ses på nära håll. Jag mins såväl när Mamma, kommen från ett besök hos honom, sade med tårar i ögonen ”den älskade gubben, jag håller ändå så rysligt af honom!” och på samma sätt känner jag det för honom. – Måtte alltid våra stora män vara sådana som han, och måtte de framförallt vara män som han från hjessan till fotabjellet. Vi kunna aldrig fira hans minne nog storartadt derhemma. Hvad vore vi om han ej funnits, och hvad vore vårt land – ett slags Östersjöprovins med hofråd och guvernementssekreterare, utan sjelfkänsla utan stolthet, utan hopp på en nationell framtid. Måtte nu studenter, tjenstemän, affärsmän, alla visa att en sådan man var mera värd än kungar och kejsare. [...]</p><p></p>","begravning, dagstidningar, drycker, döden, ekonomi, engelsmän, fennomani, finländare, fosterländskhet, fotografier, författare, Gud, kläder, krig, kristna, kultur, lyrik, mat, nationalskalder, politik, politiker, promotioner, psalmer, revolutioner, ryssar, sjukdom (tillstånd), studentnationer, sällskapsliv, tyskar, universitet, utställningar, turkar, greker, rysk-turkiska kriget (1877-1878), porträtt, militärer (personer)","swe, fre, ger","7.5.1877","7","5","1877","","","","URN:NBN:fi:sls-800-1403107524030"
"265","Paris lördag. 13 maj 77.","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris lördagen den 13 maj 1877, 6 sidor.</p><p /><p>[...] fick jag besök af den unge antwerparen Van Beers, som genom sina extravaganta taflor på årets Salong (en hexprocess under Philip II och Carl den godes begrafning 1127) väckt stort uppseende. Han kom med en ung ryss Semenoffskij, som gått igenom Antwerpen akademin, och berättade att min landsman Ritz ligger mycket illa sjuk derborta, och att han troligen ej kommer sig. Att det är bröstet som har fel antog han för gifvet. Stackars Ritz! Måtte nu de veta af det derhemma, så att han kunde få pengar om han behöfver. Kanske dock denna sjukdom går öfver med Guds hjelp, och den beskedliga flitiga Ritz åter kan fortsätta på denna bana, som för honom tills dato ej haft annat än törnen. [...]</p>","affärer, antiken, ateljéer, brev, kaféer, dagstidningar, döden, engelsmän, finländare, förmögenhet, gravar, Gud, gudar, handel, historia, häxor, häxprocesser, kläder, krig, Kristi himmelsfärd, kvinnor, mytologi, möbler, restauranger, ryssar, sjukdom (tillstånd), skulptur, skulptörer, studier (studieinnehåll), sällskapsliv, tjänstefolk, utseende, utställningar, varuhus, vår, kardinaler, belgier (nutidsfolk), tavlor, porträtt","swe, fre","13.5.1877","13","5","1877","","","","URN:NBN:fi:sls-801-1403107524040"
"266","Paris d. 18 maj 1877.","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 18 maj 1877, 8 sidor.</p><p /><p>[...] Att jag icke skall kunna få min dröm uppfyld att få Mamma hit på något år!! Det är numera helt och hållet en question d’argent för mig, men jag är en sådan usling, att jag ej kan få ihop några tusen mark mera än hvad jag just jämnt och nätt behöfva. Jag är öfvertygad om att Mamma ofta skulle förhindra mig att göra dumma depenser, och jag skulle ha det både billigare och bättre och framför allt känna mig rigtigt lycklig, då jag hade Mamma här. Adèle Ehrnrooth (hon har varit och sökt mig, men jag var ej hemma) trodde i höstas, då vi en gång talte derom, att Mamma ej skulle trifvas, och sanningen är att detta hennes ord rätt ofta gjort mig nedstämd här. – Och i sanning, ju mera jag tänker derpå desto större tycker jag min egoism och oförskämdhet vara. Att Mamma och syskonen för min skull skulle rycka sig loss från beqvämlighet och gamla vänner, trefnad och lugn för att gå en osäker framtid till mötes! – Om jag blott hade några tusen mark som säkerhet, så skulle jag ej tveka en minut att be Mamma komma i höst och stanna till expositionen – då kunde ju Mamma se huru det skulle gå. Gud är god, och det är bättre att hoppas på honom och framtiden, än att misströsta. [...]</p>","adel, ateljéer, begravning, biskopar, brev, bussar, båtar, kaféer, dagstidningar, dieter, drycker, döden, ekonomi, folk, fotografier, framtid, franska, förläggare, hyresbostäder, hälsa, islam, järnvägar, kläder, kommunikation, konstnärer, konstsamlingar, krig, kristendom, mat, ministrar, nordbor, politik, presidenter, präster, påvar, regeringar, restauranger, ryssar, sjukdom (tillstånd), spanjorer, spanska, språk, fördrag, sällskapsliv, tåg, utställningar, utställningskataloger, vegetarism, väderlek, ångbåtar, rysk-turkiska kriget (1877-1878)","swe, fre","18.5.1877","18","5","1877","","","","URN:NBN:fi:sls-802-1403107524050"
"267","Paris d 21 maj 1877","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 21 maj 1877, 4 sidor.</p><p /><p>[...] I går var jag som jag redan skref till Anni, bjuden till Engolras’ på middag. Frun och de tre abbéerna (stamgäster) riktigt pomaderade in mig med komplimanger för min ”vackra talent” den ena mera tjockt påstruken än den andra. Frun och hennes Biktfar l’abbé Curmer det är ett par ljusa fåglar, falska som hin, lismande, salfvelsefulla och icke rigtigt bra på bottnen hvad finkänslighet och hyfsning beträffar. Abbé Curmer är en verldsman, parisare ut och in, men ifrig anhängare af Sacré-Cœur-partiet, pladdrar och skär tvetydiga qvickheter ena minuten och blickar mot himlen den andra. Den hederligaste af dem alla är abbé Dumas, en slägtinge till Alex. Dumas, en rättfram menniska, ehuru han icke tyckes ha emot att äta och dricka – godt och mycket. – Detta sällskap jublade naturligtvis öfver sakernas nuvarande ställning, sedan Mac Mahon störtat ministären och fått de impopuläraste, minst sympatiska ministrar som kunde påträffas uti de klerikala de Broglie och de Fourtou och bonapartisten de Meaux. [...]</p>","bildkonstläroinrättningar, biskopar, brev, dagstidningar, drottningar, döden, fosterländskhet, Gud, islam, katolicism, krig, kungligheter, ministrar, munkar (religion), mytologi, nordbor, parlament, politik, politiker, presidenter, präster, regeringar, ryssar, statskupper, studier (studieinnehåll), utställningar, turkar, rysk-turkiska kriget (1877-1878), abbotar, republikanism","swe, fre","21.5.1877","21","5","1877","","","","URN:NBN:fi:sls-803-1403107524060"
"268","Paris d. 29 maj 1877","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 29 maj 1877, 4 sidor.</p><p /><p>[...] Dessa rader skrifver jag hos Petit-Gerard hos hvilken jag arbetat alla eftermiddagar sedan några dagar, emedan solen förhindrar mig att måla hemma hos mig. Vi ha modell tillsammans, och ha fått låna en kostym af Cederström, en svart sammets pagekostym från 1500talet. Det kan kanske bli en studie att sälja. Pagen står stödd mot en grön sidenfond och bänder en florett, några värjor, fäktmasker o.d. ligga på ett bord bredvid. [...]</p>","ateljéer, brev, kaféer, ekonomi, fennomani, finländare, finska, fäktning, historia, kejsare, kvinnor, medaljer, hederstecken, presidenter, pris (belöning), promotioner, regeringar, restauranger, skådespel, sommar, språk, svenska, sällskapsliv, tablåer, tidskrifter, tjänstemän, utställningar, vår, väderlek, världsutställningar, Årstider, franskhet, tyskhet, ryskhet, modeller (yrken), porträtt","swe, fre","29.5.1877","29","5","1877","","","","URN:NBN:fi:sls-804-1403107524070"
"269","Paris 2 Juni 77","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 2 juni 1877, 6 sidor.</p><p /><p>[...] Igår var den traditionella bienvenuen, eller utfärden till landet, föranstaltad af hela ateliern. Lyckligtvis gynnades vi af det herrligaste väder, och hela tillställningen var bland de mest lyckade jag varit med om. Det var icke som i förr, en bankett, der hufvudstommen utgjordes af marseillare och sluskar, utan alla de hyggligaste från ateliern hade beslutat att vara med för att ”bienvenue”rna åter skulle erhålla sin forna glans. I fjol hade det varit en rigtig suptillställning med hrr Duffaud Lapesche & consortes i têten. På f.m. skickades Meyssat, såsom varande den ypperligaste arrangör i verlden, och Gueldry, som kände trakten, till Joinville för att ställa i ordning, välja matställe, sätta opp matsedeln o.s.v. under hela e.m. kommo kamraterna efter hand och kl. 5 reste Weir, Simi, Petit Gerard, Max, Dutchold, Courtois, Dagnan Berndtson och jag. Det var det allra herrligaste sommarväder, och Marne låg spegelklar i aftonsolskenet, de tusen små villorna och de lummiga träden, restauranterna, löfsalarna vid stranden – allt tog sig präktigt ut. Vi hyrde kapproddbåtar och arrangerade i hast en regatta på Marnen. Gueldry rodde ända till Petit Bie, till deras ”Campagne” och kom tillbaka i sin egen lilla smäckra kapproddbåt Amanda, klädd i sjömanskjorta och dito mössa. Petit Gérard, Dutchold m.fl. rodde i kapp på de s.k. perissoirerna eller vattenskidorna, amerikanarne excellerade i rodd med en åra, Vion (en liten oförskämd skräflig jude) plumsade i till allmän förnöjelse, Weir styrde ut sig med neckrosor och vattenliljor så han såg ut som en flodgud – det var roligt och gladt. [...]</p>","adresser (kommunikation), ateljéer, brev, båtar, kaféer, dagstidningar, drycker, ekonomi, fennomani, fotografier, fransmän, judar, kejsare, kläder, mat, medaljer, politik, pris (belöning), promotioner, skådespel, soldater, studentliv, studier (studieinnehåll), sällskapsliv, tablåer, teater, tidskrifter, tyskar, utflykter, utställningar, viner, champagne, skålar, republikanism, modeller (yrken), roddbåtar, militärer (personer)","swe, fre, lat","2.6.1877","2","6","1877","","","","URN:NBN:fi:sls-805-1403107524080"
"271","d. 11 Juni 77","<p>Albert Edelfelts brev till Alexandra Edelfelt den 11 juni 1877, 4 sidor. Brevet saknar avslutning.</p><p /><p>[...] Unga Wallenius har jag ännu ej presenterat för Cabanel eller Gérôme, emedan han ej fått sitt intyg från ministern. – Egendomligt är att han nödvändigt vill börja teckna innan han sett något. Jag fick honom i förrgår till Luxembourg, dit han förut ej hittat på att gå. Hans konstförstånd inskränker sig mest till att säga ”ja nog ä de’ ett vackert ansigt’” eller ”ja de’ ä nu en sådan der aftonstämning” men det ger väl med sig, ty han tyckes vara fix och fiffig. Eget är dock att dessa unga män ständigt tala om Hfors och Finland, om fru Achté och finska operan, om Wright och Lennart Forsten och Munsterhjelm, och liksom alls icke få nya intryck af det de dagligen se här, intryck som i mitt tycke borde vara tusen gånger starkare och större än våra små förhållanden derhemma. [...]</p>","ateljéer, diplomater, ekonomi, finländare, finskhet, fosterländskhet, förlovning, herrgårdar, häst, kläder, ministrar, opera (konstart), pris (belöning), sjukdom (tillstånd), skådespelare, studier (studieinnehåll), sällskapsliv, temperatur, väderlek, spanskhet, konstnärskap, modeller (yrken), sagor","swe, fre","11.6.1877","11","6","1877","","","","URN:NBN:fi:sls-807-1403107524100"
"272","Paris s. 13 juni.","<p>Albert Edelfelts brevkort till Alexandra Edelfelt från Paris den 13 juni 1877.</p><p /><p>[...] Hvilken olidlig hetta! 32, 33, 35⁰ i skuggan. Petit Gérard och jag ha modell om morgnarna fr. kl. 5–9, det är nästan den enda tid på dagen som man kan arbeta. [...]</p>","fotografier, fransmän, förlovning, italienare, nordbor, temperatur, utställningar, väderlek, världsutställningar, modeller (yrken)","swe","13.6.1877","13","6","1877","","","","URN:NBN:fi:sls-808-1403107524110"
"273","Paris d. 16 Juni 77","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 16 juni 1877, 6 sidor.</p><p /><p>[...] Genom att jag talar och läser mera franska och svenska kommer jag ofta att använda dumma fransk-svenska uttryck, och ofta är jag alldeles osäker om hvad som är rätt, isynnerhet i syntaxen och satsbyggnaden. Jag kommer småning om att bli som Wiborgsboerna ”andra sidan folkena” som icke tala något enda språk rigtigt och grammatikaliskt. [...]</p>","amerikaner, ateljéer, bröllop, böcker, dagstidningar, danser, döden, ekonomi, européer, fotografier, franska, gotik, hantverkare, herrgårdar, historia, inredningar, kläder, konstnärer, korrespondenter, kritik, kultur, kvinnor, lantdagsmän, lyrik, medeltiden, politik, rekommendationer, skådespel, solfjädrar, sommar, språk, svenska, sällskapsliv, teater, tidskrifter, utställningar, vinter, Årstider, amerikanskhet, konstnärskap, danstillställningar, lantdag, porträtt","swe, fre","16.6.1877","16","6","1877","","","","URN:NBN:fi:sls-809-1403107524120"
"274","Paris d. 21 Juni 77","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 21 juni 1877, 2 sidor.</p><p /><p>[...] Jag har skrifvit till Estlanders tidskrift i går och i dag så att jag blifvit alldeles trött i handen och yr i hufvudet. Denna Es uppsats har tagit mycket tid af mig, jag har varit på Salongen alla de sista dagarna – (i går stängdes den) läst igenom en massa tidningskritiker och gjort anteckningar. Det blir så långt och tråkigt hvad jag skrifva, och det är svårt att koncentrera sig, då man ej vill säga blott gamla fraser. – Huru lyckligt om man kunde affärda en tafla med att säga att den är ”stämningsfull” som det heter på Hfors konstspråket. [...]</p>","ateljéer, intyg, brev, ekonomi, korrespondenter, midsommar, språk, temperatur, tidskrifter, utställningar, väderlek, årets fester","swe","21.6.1877","21","6","1877","","","","URN:NBN:fi:sls-810-1403107524130"
"275","d. 23 Juni 1877","<p>Albert Edelfelts brev till Alexandra Edelfelt den 23 juni 1877, 4 sidor.</p><p /><p>[...] Ja det tyckes verkligen vara midsommarafton i dag, om man får tro almancken. Jag kommer ej att veta mycket deraf, och det är endast då jag tänker på huru roligt det vore att tillbringa denna afton derhemma med Eder, som jag får det klart för mig att ni nu fröjda Eder åt vårt vackra sommarljus. [...]</p>","bildkonstläroinrättningar, biskopar, brev, dagstidningar, döden, fotografier, franska, hotell, järnvägar, kläder, konserter, korrespondenter, midsommar, monarkism, parlament, partier, politik, presidenter, resor, sjukdom (tillstånd), sommar, sällskapsliv, tidskrifter, tåg, årets fester, Årstider, paket, republikanism","swe, fre","23.6.1877","23","6","1877","","","","URN:NBN:fi:sls-811-1403107524140"
"276","Paris d. 27 Juni 77.","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 27 juni 1877, 4 sidor.</p><p /><p></p>","affärsmän, ateljéer, banker, beställningar, brev, fotografier, författare, kvinnor, landsbygd, lyrik, restauranger, sjukdom (tillstånd), skönlitteratur, studier (studieinnehåll), städer, teater, väderlek","swe, fre, ger","27.6.1877","27","6","1877","","","","URN:NBN:fi:sls-812-1403107524150"
"277","Paris, d 30 Juni 77.","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 30 juni 1877, 4 sidor.</p><p /><p></p>","ateljéer, beskickningar, bildkonstläroinrättningar, brev, båtar, ekonomi, finländare, fotografier, herrgårdar, kläder, konstföreningar, korrespondenter, kritik, läkare, midsommar, resor, sjukdom (tillstånd), studier (studieinnehåll), tidskrifter, ångbåtar, tävlingar i yrkesskicklighet, modeller (yrken)","swe, fre","30.6.1877","30","6","1877","","","","URN:NBN:fi:sls-813-1403107524160"
"278","Ännu Paris 1877 lördag d Juli","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris i juli 1877, 4 sidor.</p><p /><p></p>","adresser (kommunikation), ateljéer, barn, brev, ekonomi, gravyrer, Gud, hyresbostäder, kläder, läkare, resor, sjukdom (tillstånd), svenskar, tidskrifter, tjänstefolk, varuhus, väderlek, vänner","swe, fre","7.7.1877","7","7","1877","","","","URN:NBN:fi:sls-814-1403107524170"
"279","Paris, söndag d. 1 Juli 77.","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris söndagen den 1 juli 1877, 2 sidor.</p><p /><p></p>","ateljéer, brev, ekonomi, hyresbostäder, konstföreningar, korrespondenter, läkare, resor, sjukdom (tillstånd), temperatur, tidskrifter, väderlek","swe","1.7.1877","1","7","1877","","","","URN:NBN:fi:sls-815-1403107524180"
"280","Paris d 11 Juli 77.","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris den 11 juli 1877, 8 sidor.</p><p /><p></p>","adresser (kommunikation), affärer, ateljéer, Bibeln, brev, båtar, dockor, ekonomi, finländare, födelsedagar, Gud, hyresbostäder, höghusområden, kikare, kläder, kommunikation, konstföreningar, leksaker, läkare, resor, sjukdom (tillstånd), sjukhus, solfjädrar, svenskar, teater, transport, tullar, tåg, varuhus, ångbåtar, japanskhet","swe","11.7.1877","11","7","1877","","","","URN:NBN:fi:sls-816-1403107524190"
"281","Lübeck, den 17 Juli 1877","<p>Albert Edelfelts brev till Alexandra Edelfelt från Lübeck den 17 juli 1877, 6 sidor.</p><p /><p></p>","arkitektur, besök, brev, båtar, gotik, Gud, hantverkare, krig, kvinnor, mat, museer, professorer, sjukdom (tillstånd), språk, städer, svenska, sällskapsliv, teater, telegram, tjänstefolk, tyska, tåg, ångbåtar, tyskhet","swe, lat, ger","17.7.1877","17","7","1877","","","","URN:NBN:fi:sls-817-1403107524200"
"35362","Stockholm, tisdag d. 24 mars 85","<p>Albert Edelfelts brev till Alexandra Edelfelt från Stockholm  den 24 mars 1885, 8 sidor.  Illustration: ""baronerna, löjtnanterna Rosenblad"".</p><p /><p></p>","akademier, beställningar, bibliotek, dagstidningar, emigranter, författare, hem, hotell, impressionism, inredningar, kläder, kvinnor, museer, musik, måltider, nationalmuseer, officerare, hederstecken, politik, resor, sjukdom (tillstånd), skönlitteratur, sällskapsliv, teater, tåg, utställningar, väderlek, ångbåtar, facklitteratur","swe","24.3.1885","24","3","1885","","","","URN:NBN:fi:sls-3192-1403107528540"
"35363","Lördag d. 28 mars, på jernvägen mellan Göteborg och Jönköping","<p>Albert Edelfelts brev till Alexandra Edelfelt från Göteborg Jönköping den 28 mars 1885, 10 sidor.  Illustration: ""A i obekväm sovkupé"".</p><p /><p></p>","affärer, arkitekter, barn, beställningar, bostäder, byggnader, dagstidningar, ekonomi, elektricitet, engelska, frimurare, författare, gymnaster, illustration, inredningar, judar, kläder, kommunalförvaltning, konstsamlingar, kvinnor, måltider, officerare, påsk, religion (fenomen), resor, sjukdom (tillstånd), sjömän, släktingar, språk, svenska, sällskapsliv, teater, telegram, tåg, utställningar, tal","swe","28.3.1885","28","3","1885","","","","URN:NBN:fi:sls-3193-1403107528550"
"35364","Kjöbenhavn Måndag d. 30 Mars 1885","<p>Albert Edelfelts brev till Alexandra Edelfelt från Köpenhamn den 30 mars 1885, 4 sidor.</p><p /><p></p>","arkitekter, bostäder, brev, böcker, dagstidningar, hotell, inredningar, kryddor, kärlek, musik, måltider, opera (konstart), påsk, resor, sällskapsliv, teater, telegram, tidskrifter, tåg, utställningar, sångare, väderlek, äktenskap, vänner","swe","30.3.1885","30","3","1885","","","","URN:NBN:fi:sls-3194-1403107528560"
"35365","Köbenhavn, lördag d. 4 april (påskafton) 85","<p>Albert Edelfelts brev till Alexandra Edelfelt från Köpenhamn den 4 april 1885, 4 sidor.</p><p /><p></p>","adel, arv, danskar, diplomater, döden, författare, försoning, gräl, kejsarinnor, kravaller, kungar, kvinnor, kärlek, lärare, manlighet, ministrar, musik, musikinstrument, måltider, män, opera (konstart), politik, prinsar, påsk, resor, sjukdom (tillstånd), skådespelare, sånger, sällskapsliv, tonsättare, äktenskap, grevar, grevinnor","swe","4.4.1885","4","4","1885","","","","URN:NBN:fi:sls-3195-1403107528570"
"35366","Paris d. 8 april 85","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris  den 8 april 1885, 4 sidor.</p><p /><p></p>","ateljéer, beställningar, brev, kaféer, ekonomi, kläder, konsthandel, krig, resor, telegram, tjänstefolk, tåg, utställningar, vinter","swe","8.4.1885","8","4","1885","","","","URN:NBN:fi:sls-3196-1403107528580"
"35367","Paris, Lördag 11 april 85","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris  den 11 april 1885, 4 sidor.  Illustration: ""flyttat om i ateljén, bottenplan"".</p><p /><p></p>","adel, ateljéer, bostäder, brev, bröllop, dagstidningar, döden, ekonomi, hälsa, illustration, inredningar, kläder, konsthandel, krig, laboratorier, lågkonjunktur, maskerader, mattor, måltider, politik, resor, sällskapsliv, telegram, tjänstefolk, utställningar, vetenskapsmän, vår, väderlek, ålder, äktenskap, hyresvärdar, bankirfirmor","swe","11.4.1885","11","4","1885","","","","URN:NBN:fi:sls-3197-1403107528590"
"35368","Paris 16 april 1885","<p>Albert Edelfelts brev till Alexandra Edelfelt från Paris  den 16 april 1885, 4 sidor.</p><p /><p></p>","adel, arbetare, barn, beställningar, brev, drängar, ekonomi, författare, kvinnor, opera (konstart), polisen, protokoll, sexualmoral, språk, svenska, sånger, sällskapsliv, teater, utställningar, äktenskap, modeller (yrken)","swe","16.4.1885","16","4","1885","","","","URN:NBN:fi:sls-3198-1403107528600"
