"12611","Edelfelt har varit på Amics lantställe med alla Bastiens gamla vänner och hans mor, som liknar Emelie Levong; andra gäster: Dagnan, Amics mor och syster Madame Guignard, Madame Bulard, Madame Emile Bastien.","35430",""
"12612","Madame Guignard är 25 år, vacker och ""slängd i käften"".","35430",""
"12613","Madame Guignard, Madame Bulard, Madame Emile Bastien bemötte Madame Lepage med vördnad.","35430",""
"12614","Om Bastien; Dagnan har kanske lika mycket talang, men han saknar Bastiens självförtronde, han är ett stadsbarn som är skeptisk och kritisk; det gör honom sämre som konstnär, men angenämare som människa.","35430",""
"12615","Beskrivning av Amics lantställe: parken, trädgården, blommorna, palatset, djuren.","35430",""
"12616","Sex barn och sex hundvalpar var med hos Amic; om den danska hunden, som är vackrare än Bella.","35430",""
"12617","Slutar brevet, dags att äta.","35430",""
"12618","Edelfelt ska gå till Alexandre Dumas på skyldighetsvisit.","35430",""
"12619","Alexandra Edelfelt kanske förvånar sig över att porträttet av Pasteur är värderat till 5000 franc; inget är ännu avgjort; 5000 är ett bra pris av staten; Edelfelt vill inte begära mera för att Pasteur inte skall tro att Edelfelt vill slå mynt på affären, vill inte förskräcka Turquet; Edelfelt har hört ryktas om hederslegionen.","35430",""
"12620","Har inte sett Madame Lurcy med dotter på länge.","35430",""
"12621","Edelfelt hinner inte med pastellen nu.","35430",""
"12622","Chambure har rest till Le Havre.","35430",""
"12623","Hälsningar från Bjørnson och Lie som firat [Norges nationaldag] 17 maj igår; Edelfelt kunde inte följa med dem, eftersom han väntade på en modell.","35430",""
"12624","Om torsdag reser Edelfelt kanske till Chantilly till Amic för att studier för ""I Luxembourgträdgården""; kan inte begripa att han inte får tillåtelse att måla i Luxembourgträdgården.","35430",""
"12625","Snart är det Annie Edelfelts födelsedag.","35430",""
"12626","Några tidningsurklipp medföljer; det om pastellerna är till B.O. Schauman; det kan roa honom att la Finlande talas om som en slags konstrival till Frankrike.","35430",""
"12627","Vädret är hett med åska i luften.","35431",""
"12628","Edelfelt målar porträttet av Kergorlay alla morgnar; ""I Luxembourgträdgården"" alla eftermiddagar.","35431",""
"12629","Porträttet av Kergorlay löper bra.","35431",""
"12630","""I Luxembourgträdgården"" går inte framåt i önskad takt; målar fortfarande studier av ammor; har målat blommande träd i Chantilly.","35431",""
"12631","Edelfelt har bara hunnit gå på Salongen en gång sedan de första dagarna efter vernissagen.","35431",""
"12632","Porträttet av Pasteur och porträttet av Ville Vallgren och Antoinette Råström gör fortfarande succé; tidningarna är enstämmiga.","35431",""
"12633","Edelfelt är bjuden på middag hos Pasteur i kväll, men kan inte gå; har lovat gå till Emile Bastien och sedan ska han gå till M. Marschall, som är japansk conseiller d’ambassade och bekant till Reuterskiölds.","35431",""
"12634","Gäster hos Pasteur i kväll var Bonnat samt bryggaren och miljonären Jacobsen.","35431",""
"12635","Brev från Jean Baptiste Pasteur: Edelfelt är föreslagen för hederslegionen fast han inte har gjort ett ""courbette"", krumsprång, för att uppnå det; tala inte om det hemma, eftersom saken ännu kan gå om intet.","35431",""
"12636","Edelfelt har skickat klänningstyg, strumpor m.m. från Magasin du Louvre, åt flickorna Brandt, Alexandra, Annie och Berta Edelfelt.","35431",""
"12637","Edelfelt var dagen innan på middag hos Chambure med Portalis och dennes gamla kusin greve de Savigny; alla är intresserade av konst och litteratur.","35431",""
"12638","de Kergorlay målar på sin fritid.","35431",""
"12639","de Kergorlays bror var med under förra seancen; han är rojalist; deras farmorsmor och farmors syster blev halshuggna under revolutionen; trots att farmoderns syster hade umgåtts med Charlotte Corday, farmoderns mor hade umgåtts med Marie Antoinette; Le Bon dömde hela familjen till döden; historien kommer riktigt nära när man hör sådana saker.","35431",""
"12640","Edelfelt har haft visit av Anders Ramsay; Ramsay är etablerad i Stockholm och lika ""schangtil"", gentlemannaaktig, som förr. men vithårig i stället för gul.","35431",""
"12641","Tacka Berta Edelfelt för brevet.","35431",""
"12642","Madame Bertaux med make har avskedat conciergerna och anställt nya, vilket Edelfelt är missnöjd över; ""kärringen"" Bertraux har dessutom påstått att hon avskedar dem för att husets invånare har klagat, vilket är nedrigt.","35431",""
"12643","Gratulationer till Annie Edelfelt som fyller 20 år.","35431",""
"12644","Edelfelt svarar på brevkort från modern: han har förlagt måtten på porträttet av fru Schiefner; kan Alexandra Edelfelt skaffa fram måtten snabbt?","35432",""
"12645","Det finns dagar då det inte går att måla: modellen för amman tar bara ""hopplösa ställningar"".","35432",""
"12646","Kergorlay kommer på eftermiddagen.","35432",""
"12647","Edelfelt har varit tillsammans med Chambure på ""militärkarusell""; Edelfelt har förkylt sig; beskrivning av uppvisningen; särskilt hade Edelfelt sett fram emot att se de från Afrika komna ""spahis"", afrikanska ryttare, som alla var araber; alla gamla släkter var representerade bland officerarna: de Broglie, de la Trémouille, de la Panouse, d’Uzés; festen gavs för de fattiga, på samma sätt som ett evenemang i Tuileriträdgården.","35432",""
"12648","Har gjort visit hos Pasteur, som var inte hemma.","35432",""
"12649","Edelfelt har träffat professor Hagströmer och Carl Rupert Nyblom på Café de la Regence.","35432",""
"12650","Nyblom är en ""äkta Uppsalatyp"", utan ""onödigt djup"" i konstfrågor; Edelfelt konstaterar att han inte borde ha varit förvånad över Nybloms gammalmodiga fraser efter att ha läst dennes artiklar.","35432",""
"12651","Nybloms dikter är dåliga och ändå är han en av de aderton [ledamot av Svenska Akademien].","35432",""
"12652","Nyblom har med sig Gunnar Wennerbergs son som vill bli konstnär.","35432",""
"12653","Edelfet får troligen snuva.","35432",""
"12654","Kergorlay satt dåligt [modell för porträtt] i dag, och satt nästan inte alls då Jean Baptiste Pasteur gjorde visit.","35432",""
"12655","Edelfelt tror att porträttet av Kergorlay blir likt; gäller att göra det så att det inte liknar Don Quijote för mycket.","35432",""
"12656","Kergorlay lär vara en ""ivrig"" katolik; han har något asketiskt och allvarligt i sitt sätt.","35432",""
"12657","Kan Alexandra Edelfelt skicka måtten på porträttet av fru Schiefner.","35432",""
"12658","Edelfelt ska bestyra om Annie och Berta Edelfelts klänningar.","35432",""
"12659","Tackar för Alexandra Edelfelts och Berta Edelfelts brev.","35433",""
"12660","Edelfelt har haft mycket att göra och litet ont i magen; har inte kommit sig för att skriva förr; han har inte fått vara ifred om kvällarna.","35433",""
"12661","Fru Runeberg arrangerade en middag till Edelfelts ära; Edelfelt satt mellan fru Runeberg och Inez Zillacus; W. Runeberg, Kalle Wetterhoff och Homén höll tal för Edelfelt.","35433",""
"12662","Edelfelt förstår inte varför Lina Runeberg arrangerade middagen; vanligtvis kommer de två inte överens.","35433",""
"12663","Edelfelt var överraskad över middagen och kunde inte komma in i den patriotiska stämningen som skulle ha behövts för att hålla tal ""i den högre stilen""; kände sig rätt stämd bara då Kalle Wetterhoff höll tal för Alexandra Edelfelt.","35433",""
"12664","Middagen var fin, den hölls på restaurang Valois i Palais Royal, med champagne; Edelfelt tyckte att det var onödigt att fröken Wiik, fröken Forselles, unga Wasastjerna och Vallgrens skulle betala ""dyra pengar"" för middagen.","35433",""
"12665","Edelfelts verk på Salongen är inte så bra som han ville att de skulle bli, tycker han själv.","35433",""
"12666","Edelfelt var flat, överraskad över middagen, trots att fru Runeberg trodde att han spelade modest, anspråkslös.","35433",""
"12667","Porträttet av Kergorlay är färdigt; han och bröderna tycker att det är likt.","35433",""
"12668","Det skulle vara roligt att vara med på promotionen [vid universitetet i Helsingfors] i stället för att bara höra om den i sommar.","35433",""
"12669","Edelfelt har köpt ett skåp av Pinchart i Louis XV:s stil för 300 franc; har beställt nytt gyllenläder för stolarna; om den övriga inredningen i ateljén; Edelfelt ska ställa in sina mindre studier, gångkläder och bordslinne i det nya skåpet; det blir ledsamt att skicka hem Berndtsons gobelin; den Manzeyska mattan är för stor för att sättas upp på samma plats.","35433",""
"12671","Edelfelt har sökt måtten för ramen till fru Schiefners porträtt; det är synd att han inte beställde ramen i Florens.","35433",""
"12672","Dagnan beställde en ram i Florens; Edelfelt tänker beställa en florentinsk ram för en spegel.","35433",""
"12673","”Måtte ni ej få några obehag af Albedinskys med de två döttrarna och femton tjenare. Men jag fruktar minsann att vi inte alldeles kan undgå dem.”.","35433",""
"12674","Ska skriva till Annie och Berta Edelfelt.","35433",""
"12675","Hederslegionen brukar delas ut den 14 juli vid nationalfesten; i samma stil som ryska påsken i Finland.","35433",""
"12676","Tackar för Alexandra Edelfelts brev; Edelfelt har längtat efter ord från familjen.","35434",""
"12677","Annie Edelfelt ska delta i promotionen som upptar moderns och systrarnas tankar helt; det kommer att bli ett minne för livet; som en ny 1847 års promotion.","35434",""
"12678","Berta Edelfelt ""spektaklar"" med promotionen.","35434",""
"12679","Öhrnberg har skrivit om att Lily Etter är kransbinderska; hyggligt tänkt av dem och roligt för Lily Etter.","35434",""
"12680","Edelfelt har mycket arbete, är nervös av magplåga förra veckan och åskväder.","35434",""
"12681","Porträtt-skissen av Kergorlay är nästan färdig.","35434",""
"12682","Edelfelt håller på med att teckna upp Luxembourg-palatset med linjal och passare som en arkitekt.","35434",""
"12683","Edelfelt undrar hur ""I Luxembourg-trädgården"" ska kunna bli färdig till slutet av månaden.","35434",""
"12684","Blir som en ny människa då porträttet av Kergorlay är färdigt; släkten tycker att porträttet är likt.","35434",""
"12685","Kergorlays släkt är en ""aristokratisk samling"": vicomte de Sarray, en svägerska är född hertiginna de Vicence; en kusin är systerson till Mac Mahon.","35434",""
"12686","Ville Vallgren har fått ""mention honorable"", hedersomnämnande, på Salongen; Edelfelt hoppas Vallgren får medalj nästa år; Vallgren är den första skulptören från Finland som får en utmärkelse i Paris; Edelfelt är glad på Vallgrens och hans frus vägnar.","35434",""
"12687","Fru Runeberg har låtit påskina att det är Edelfelts förtjänst att Vallgren fått en så bra plats på Salongen; det är det inte.","35434",""
"12688","""Granna ord"" om Edelfelt i tidningen l’Intransigeant; samtidigt som [tidningsägaren] Rochefort spyr galla över Pasteur; kan Alexandra Edelfelt ge artikeln åt [redaktören] Axel Berndtson; B.O. Schauman har fått tillräckligt för tidningen Finland.","35434",""
"12689","Porträttet av Pasteur graveras av Leopold Flameng, som är Frankrikes bästa gravör; Flameng har fått medaille d’honneur i gravyr i år; Edelfelt skickar Flamengs svar på Edelfelts lyckönskningsbrev till Alexandra Edelfelt.","35434",""
"12690","Edelfelt undrar när Alexandra, Annie och Berta reser till Haiko.","35434",""
"12691","Edelfelt trivs inte i Paris när han tänker på Haiko, men arbetet intresserar och han hoppas få ""I Luxembourgträdgården"" framåt till slutet av månaden.","35434",""
"12692","Denna kväll är Edelfelt bjuden på middag hos Portalis med Chambure och greve de Coulanges; de är alla Edelfelts rojalistiska bekanta.","35434",""
"12693","Chambure, Kergorlay m.fl. är utom sig över prinsarnas landsförvisning; Edelfelt är själv också upprörd; tycker att Freycinet är en stackare som vill bli president efter Grévy; oerhört att utvisa t.ex. greven av Chartres.","35434",""
"12694","Tidningarna har ""fjeskat"" vid prinsessans bröllop med kronprinsen av Portugal; kallat grevinnan Butler för hovmästarinna och extratåget till Lissabon för ""train royal""; detta kallas konspiration; Edelfelt jämför med 1792; det antiliberala godtycket bådar illa för republiken; om Michelin utropade i kammaren: ""On n'en a pas assez guillotiné en 93"" [man giljotinerade inte tillräckligt många år 1793].","35434",""
"12695","Edelfelt har svärmat för republiken, men börjar tvivla nu; individer som är hyggliga ensamt tagna blir ofta fähundar då de är flera tillsammans; Edelfelt trodde att republiken var det ideala styrelsesättet.","35434",""
"12696","Alphonse Daudet har sagt någonstans: ""la vilaine chose que la politique"".","35434",""
"12697","Edelfelt har börjat ett brev till Berta Edelfelt.","35434",""
"12698","Edelfelt är förtjust i sitt nya skåp som är fint och artistiskt.","35434",""
"12699","Skriver ""för att jemra mig öfver väder och vind"".","35435",""
"12700","Efter att porträttet av Kergorlay har blivit färdigt har Edelfelt inte kunnat arbeta på ""I Luxembourgträdgården"" p.g.a. det dåliga vädret.","35435",""
"12701","Det går inte att måla ""I Luxembourträdgården"" inomhus i en annorlunda belysning.","35435",""
"12702","Edelfelt har fördärvat ""Au Bois de Boulogne"" som var beställd av Herman Standertskjöld, men arbetet kan inte uppskjutas för Standerskjöld skulle ta så illa upp; arbetet kräver åtta dagar; Edelfelt skulle vilja flytta det till nästa gång han kommer till Paris.","35435",""
"12703","Om att måla pastell; färgerna förlorar sin kraft då man har bearbetat dem för mycket.","35435",""
"12704","Den 15 juni öppnas utställningen hos Petit [femte utställningen arrangerad av ""Société Internationale de peintres et sculpteurs""]; Edelfelt har ingenting att sälja; ställer ut porträttet av Madame Saussine och två pasteller: ""Parisisk modell"" som Neovius beställt och porträttet av Boije.","35435",""
"12705","I dag är det le grand prix de Paris på Longchamps i regn; Konni Zilliacus är där.","35435",""
"12706","Konni Zilliacus beklagar sig över sin reskamrat, herr Liljeblad, som inte kan främmande språk och sitter på hotellet med herr Gröndal från Åbo, spelar kort och dricker toddy; Edelfelt konstaterar att han sällan stöter på denna slags finskhet, utan vetgiriga landsmän.","35435",""
"12707","Vill resa till Haiko; Edelfelt undrar hur han ska kunna hålla ut till slutet av månaden.","35435",""
"12708","Edelfelt mår bra, det är lugnare sedan porträttet av Kergorley har blivit färdigt.","35435",""
"12709","Det ska bli roligt att höra om promotionen; om Annie Edelfelt på promotionsbalen.","35435",""
"12710","Edelfelt har själv inte sett en promotion sedan han var marskalk 1873; då blev det ""fennomangräl"" vid middagen om telegrammet som skulle avsändas till jubelmagistern J. J. Nordström.","35435",""
"12711","Edelfelt känner sig lat efter att ha arbetat.","35435",""
"12712","Kulturministern Goblet varit på frukost hos Pasteur och talade om hederslegionen för Edelfelt; det kommer att väcka ovilja på vissa håll.","35435",""
"12713","Skandinaverna lånar pengar av Edelfelt i vår; han skulle tidigare ha behövt en sekreterare, nu skulle han också behöva en bokhållare.","35435",""
"12714","Edelfelt får Runebergs som middagsgäster på onsdag, men vet ännu inte var de ska äta.","35435",""
"12715","Middag hos Chambure igår; om hans vänskap för Edelfelt.","35435",""
"12716","Chambure reser med Madame Saussine till Ems i slutet av månaden; lämnar henne där med Mademoiselle Müller, och fortsätter själv troligen med Portalis till Schweiz, Nürnberg, Prag, Dresden; några veckor i Portalis kastell i Schweiz; Edelfelt är bjuden dit också, men åker inte.","35435",""
"12717","Edelfelt undrar om sommartygen och pappret som han sände den 19 maj inte har kommit fram.","35435",""
"12718","Edelfelt adresserar brevet till Haiko och känner sig melankolisk över att inte kunna följa med själv.","35436",""
"12719","Det är regnigt väder: Edelfelt har inte kunnat måla ute på ""I Luxembourgträdgården"".","35436",""
"12720","Det är åska i luften; Edelfelt har varit nervös; Chambure har haft migrän; t.o.m. Courtois och fäktmästaren som inte har nervös läggning mår dåligt.","35436",""
"12721","Chambure är nervös till sin läggning; Edelfelt tror att han själv kommer att vara likadan om fjorton år, om han får leva så länge.","35436",""
"12722","Konni Zilliacus reste igår, han var sorgsen över att byta ut livet i Paris mot livet med familjen på Mariefors.","35436",""
"12723","Edelfelt var på Salongen i tisdags; han ville gå ifred, men träffade friherinnan Cedercreutz med dotter, amiralskan Kraemer; amiralskan var polemiskt stämd mot den franska konsten.","35436",""
"12724","Friherrinnan Cedercreutz och amiralskan Kraemer gjort visit i ateljén; de tyckte om Edelfelts verk från den senaste tiden.","35436",""
"12725","Edelfelt kom för sent till middagen med Runebergs, eftersom amiralskan Kraemer talade så mycket under sin visit i ateljén.","35436",""
"12726","Edelfelt hade bjudit Runebergs på restaurang Ledoyen som tack för alla de gånger de bjudit på kaffe och god mat.","35436",""
"12727","Fru Runeberg och Edelfelt förstår sig inte på varandra.","35436",""
"12728","Utställningen hos Petit blir av i alla fall; Edelfelt ställer ut porträttet av Madame Saussine, porträttet av Boije, ""Parisisk modell"", och ""Blekt månsken från Haiko (vägen till Kodderviken)"".","35436",""
"12729","Edelfelt ber Alexandra Edelfelt om råd gällande presenter till fru Etter och Lily Etter.","35436",""
"12730","Om Annie och Berta Edelfelts klänningar; det finns vackra blommiga tyger i Louis XV:s stil; Edelfelt ska rådfråga Julle Kleineh som har varit på ett av de största sidenhusen i Paris i många år.","35436",""
"12731","Edelfelt konstaterar att han inte blir resfärdig till midsommar.","35436",""
"12732","Frågar hur det är på Haiko.","35436",""
"12733","Undrar hur Albedinskys med de femton kockarna och femton hästarna och oräkneliga tjänarinnorna är.","35436",""
"12734","Fürstenberg ber Edelfelt ställa ut i Göteborg och komma dit till konstnärsmötet i augusti.","35436",""
"12735","Edelfelt ska inte skriva ett långt brev för han är så nedslagen att det bara skulle bli jeremiader.","35437",""
"12736","Edelfelt är nedslagen för att han inte har fått brev från Alexandra Edelfelt på länge och för att han inte kan måla ""I Luxembourgträdgården"" p.g.a. regn och blåst.","35437",""
"12737","Vet inte när hemresan kan bli; ""I Luxembourgträdgården"" måste målas i Paris om sommaren; vill inte vänta till nästa år.","35437",""
"12738","Undrar hur Alexandra, Annie och Berta Edelfelt mår.","35437",""
"12739","Det blir allt ensammare i Paris.","35437",""
"12740","Chambure har rest till Vichy på läkarens ordination; Edelfelt brukade gå till honom om kvällarna och saknar honom nu.","35437",""
"12741","I söndags var en bjudning för Ville Vallgren för att fira dennes ""mention honorable"", hedersomnämnande vid Salongen; Vallgren blev arg då Edelfelt utbringade en skål och hoppades att både Vallgren och W. Runeberg ska få medalj på Salongen nästa år; Vallgren är avundsjuk på Runeberg; Edelfelt hade inte trott detta om Vallgren.","35437",""
"12742","Edelfelt ger ut modellpengar i onödan då det inte går att arbeta p.g.a. regn.","35437",""
"12743","""Till råga på olyckan"" har Edelfelt ödelagt pastellen ""Au Bois de Boulogne""; om svårigheten med att måla pastell; måste börja om från början.","35437",""
"12744","Det regnar, blåser, är kallt; Edelfelt har inte tur med vädret, men kanske ""I Luxembourgträdgården"" blir bra.","35437",""
"12745","Edelfelt har fått ett par porträttbeställningar; han skjuter upp dem till hösten.","35437",""
"12746","Det behövs fantasi för att förstå att det är midsommarafton hemma.","35437",""
"12747","Edelfelt ""är ett ök"" som inte har ställt till det så att han kunde vara hemma nu; har inte sett Alexandra, Annie och Berta Edelfelt på åtta månader.","35437",""
"12748","Tackar för Alexandra Edelfelts brev; allt, också måleriet fick en ljusare färg när han fick brevet.","35438",""
"12749","Hemma är det vackert och torrt; I Paris är det kallt och regnar just när Edelfelt vill måla solsken; det blir troligen regn hemma när Edelfelt kommer hem.","35438",""
"12750","Edelfelt är glad över att Alexandra, Annie och Berta Edelfelt är friska och raska; ska bli roligt att träffas igen.","35438",""
"12751","Det kan vara skönt att Albedinskys håller sig på avstånd.","35438",""
"12752","Vädret klarnar upp nu.","35438",""
"12753","Edelfelt har en magnifik modell till huvudfiguren i ""I Luxembourgträdgården""; hon liknar amiralskan Kraemer en aning.","35438",""
"12754","Klockan är halv åtta; Edelfelt väntar på den italienska modellen för huvudfiguren i ""I Luxembourgträdgården"", som har lovat komma klockan sju.","35439",""
"12755","Det är svårt att måla i [Luxembourg]trädgården mellan klockan elva på förmiddagen och tre på eftermiddagen då solen skiner igenom parasoll och skynken.","35439",""
"12756","Edelfelt har otur med ""I Luxembourgträdgården"".","35439",""
"12757","Har målat i Luxembourgträdgården i två dagar; båda dagarna har det varit fint väder vid avfärden från ateljén; en timme senare åska, regn och blåst.","35439",""
"12758","Edelfelt är hela tiden omringad av barn i Luxembourgträdgården; de är snälla, de stör inte mycket, måste han tillstå; Edelfelt har blivit god vän med en liten pojke som heter Emanuel och en 8-årig flicka som heter Suzanne.","35439",""
"12759","Det är omöjligt att fortsätta ""Au Bois de Boulogne"" på samma papper; Edelfelt måste välja mellan att lämna den till hösten och undvara de 2000 mk som Standertskiöld betalar för den, eller bli kvar i Paris i fjorton dagar bara för pastellens skull; Edelfelt reser troligen hem.","35439",""
"12760","Det är svårare att måla ju längre man håller på med ett verk; fordringarna och tvivlet växer.","35439",""
"12761","Edelfelt skulle gärna utstå kampen mot elementen om bara ""I Luxembourgträdgården"" blev bra.","35439",""
"12762","Edelfelt har inte skyndat med att skriva till Ekmans om ""Lördagskväll vid Hammars"", eftersom den ska ställas ut i Göteborg och de får se den där.","35439",""
"12763","Har inte fått något anbud på ""Lördagskväll vi Hammars"", efter att ha lovat Hodges att måla en tavla i samma stil.","35439",""
"12764","Vad menar fru Ekman med genretavla? ""Lördagskväll vid Hammars"" är en genretavla; Edelfelt tänker inte måla motiv som ""gumors besök"", ""farfars födelsedag"" eller ""de första byxorna""; det är motiv som Edelfelt inte skulle måla även om de stekte honom över sakta eld.","35439",""
"12765","Edelfelt är ensam om kvällarna; går ibland till Quartier Latin och umgås med är Öhrnberg, Söderhjelm och Homén.","35439",""
"12766","Edelfelt konstaterar att han har skrivit på papper med fru Kovalevskys adress [adressen översträckad: 143 Bd d'Enfer]; fru Kovalevsky har gjort visit i lördags med hälsningar från fru Edgren.","35439",""
"12767","Fru Kovalevsky bjöd Edelfelt att komma på middag hos den polska fru som hon bor hos ""bortom ära och redlighet"" [avser tydligen adressen?].","35439",""
"12768","Vädret är varmt.","35439",""
"12769","Edelfelt önskar att han var i Haiko.","35439",""
"12770","Skickar tidningen The Graphic med porträtt av alla av huset Orleans.","35439",""
"12771","Kaufmann var i Tréport och tog avsked av greven av Paris.","35439",""
"12772","Det skär i hjärtat att läsa i Alexandra Edelfelts och Berta Edelfelts brev om hur vackert det är i Haiko nu.","35440",""
"12773","Hemresan är uppskjuten litet till: Edelfelt ska måla ett porträtt av miss Colt.","35440",""
"12774","Miss Colt en av de vackraste människor Edelfelt har sett i sitt liv, Ellan de la Chapelle och Hulda von Born inbegripna.","35440",""
"12775","Porträttet av miss Colt har beställts av amiral Maxcse, som har sett porträttet av Boije, ""Parisisk modell"" och porträttet av Ville Vallgren och Antoinette Råström; Maxcse menar att ingen kan göra miss Colts porträtt som Edelfelt.","35440",""
"12776","Miss Colt har kommit med sin mor till ateljén.","35440",""
"12777","Miss Colt är lätt att måla; hon har bestämda drag; hennes hy liknar Ellan de la Chapelles hy; beskrivning av miss Colt.","35440",""
"12778","Amiral Maxcse beställer porträttet av miss Colt till sitt ""skönhetsgalleri"".","35440",""
"12779","Edelfelt förstår inte relationen mellan amiral Maxcse och damerna Colt.","35440",""
"12780","Miss Colt har suttit för elva porträtt och ett stort antal fotografier; hon diskuterar sin skönhet, vet att hon är vacker.","35440",""
"12781","Miss Colt kanske tillbringar nästa vinter i Paris för att måla själv.","35440",""
"12782","Hodges har frågat efter sina beställningar.","35440",""
"12783","Hodges har berättat att miss Colts familj är fin och rik, att Maxcse är engelsman.","35440",""
"12784","Målar ""I Luxembourgträdgården"" om eftermiddagarna; blir resfärdig till [franska] nationaldagen [14 juli].","35440",""
"12785","Edelfelt har inte hört något om hederslegionen.","35440",""
"12786","Alexandra Edelfelt får föreställa sig att Edelfelt är på den planerade resan i Finland, som inte blev av; han kommer inte till Haiko senare än om han skulle ha varit på resan.","35440",""
"12787","""Au Bois de Boulogne"" är förstörd; Edelfelt tar den ändå med sig hem och ser där om den går att retuschera.","35440",""
"12788","Edelfelt har fått förslag från olika håll om att ta porträttet av Pasteur på utställningsturné och visa upp den i Gent, i Nantes, i Amerika; Hodges har lovat en riklig ersättning för det; Edelfelt vet att Turquet och Pasteur inte skulle gå med på det.","35440",""
"12789","Vill tala med Pasteur vad [oläsligt, Gand?] vidkommer; Edelfelt har uppsökt Pasteur två gånger förgäves.","35440",""
"12790","Edelfelt var dagen innan med Homén på sjukhuset la Salpêtrière; såg en demonstration med en hysterisk flicka, lång beskrivning av hypnos m.m.","35440",""
"12791","Hysterin beror på ärftlighet, inte på excesser; de flesta patienterna i Salpêtrière kommer från en borgerlig eller arbetarbakgrund.","35440",""
"12792","Charcot och hans elever har lyckats bota partiell förlamning med suggestion d'idées.","35440",""
"12793","Homén går upp i Charcots experiment och menar med rätta att den här grenen av vetenskap är den mest intressanta i tiden.","35440",""
"12794","Söderhjelm reser till Finland idag; Edelfelt skulle gärna följa med.","35440",""
"12795","Tackar för Alexandra Edelfelts brev; Edelfelt känner igen ensamhetskänslan som modern tydligen har skrivit om i tidigare brev.","35441","1"
"12796","Edelfelt väntar miss Colt.","35441","2"
"12797","Edelfelt lägger sig halv elva om kvällarna, stiger upp halv sju.","35441","3"
"12798","Har redan hunnit vara ute; har andats luft från Boulognerskogen, och köpt blommor.","35441","4"
"12799","Har skrivit tre brev, ett till B.O. Schauman.","35441","5"
"12800","Edelfelt hade Kaufmanns och kammarherre Fallesen på frukost i ateljén dagen innan; conciergen lagade god mat som konnässören Fallesen gillade.","35441","6"
"12801","Fallesen var vid god vigör, trots att han närmar sig 70 år.","35441","7"
"12802","Fallesen hälsar Alexandra och Annie Edelfelt; han minns umgänge med Annie på Tivoli.","35441","8"
"12803","Fallesen råder Kaufmann att söka tjänst i Danmark.","35441","9"
"12804","Promenad i Boulognerskogen med Fallesen och Kaufmanns; överraskade av åskskur.","35441","10"
"12805","Porträttet av miss Colt blir bra; alla tycker att det är bättre än de tio föregående porträtten.","35441","11"
"12807","Amiral Maxse var inte med under seansen igår; Mrs Colt berättade att han är en gammal vän, politiker, liberal, radikal, vän till Chamberlain.","35441","13"
"12808","Om Miss Colts, Mrs Colts och amiral Maxses relation till Clemencau, som är gift med en amerikanska.","35441","14"
"12809","Miss och Mrs Colt är de första republikanska amerikaner Edelfelt har träffat.","35441","15"
"12810","Amiral Maxse var på Krim 1854 under ""orientaliska kriget"", Krimkriget, inte vid Bomarsund eller Helsingfors.","35441","16"
"12811","Miss Colt tycker inte om Amerika; ""adorerar"", älskar Paris för att det är mera ""artistiskt"".","35441","17"
"12812","New York verkar vara en dyr stad; om Mrs och Miss Colts utgifter där.","35441","18"
"12813","Edelfelt målar ""I Luxembourgträdgården"" tidigt på morgnarna och under eftermiddagarna.","35441","12"
"12814","Miss Colt är stel som Hulda von Born, men ""hon går nätt"".","35441","19"
"12815","Miss Colt vill stanna i Paris för att måla nästa vinter.","35441","20"
"12816","Landskapet är det som ger mest arbete i ""I Luxembourgträdgården""; det liknar snålsoppa med samma ljusgrå-gröna färg och fläckar av morötter och ärter här och var.","35441","21"
"12817","Edelfelt gör allt för att bli resfärdig till den 13 juli.","35441","22"
"12818","Söderhjelm har rest, men var nära att inte komma iväg, eftersom han ville hålla tal, sjunga och deklamera.","35441","23"
"12819","Ville Vallgren reser till Grandville för att bada.","35441","24"
"12820","W. Runeberg söker sig också till [franska] kusten.","35441","25"
"12821","Det är varmt och vackert i Paris, men Haiko är ändå bättre.","35441","26"
"12822","Edelfelt reser från Paris måndagen den 12 juli; han kommer till Köpenhamn den 14 juli och reser därifrån den 16 juli; kommer till Stockholm den 17 juli och är hemma följande kväll.","35442",""
"12823","""Min tafla blir nu hvad den blir, ett mästerverk – jamais de la vie"", aldrig i livet; Edelfelt tycker att det är onödigt att ""bråka"" med ""I Luxembourgträdgården"" som inte blir bättre just då; Alexandra Edelfelt kommer att bli förvånad över att se hur litet som är gjort på tavlan som Edelfelt har talat så mycket om.","35442",""
"12824","Porträttet av Lisette Colt är färdigt; det har förts till fotografen för att flerfaldigas.","35442",""
"12825","Porträttet av Miss Colt är bra; arbetet har gått lätt; alla är nöjda och menar att det är det enda av alla elva porträtt som liknar modellen.","35442",""
"12826","Edelfelt har fått springa hos administrationer och byråer för att få ut porträttet av Pasteur, som denne vill ha tills kopian är färdig.","35442",""
"12827","Edelfelt har sex månader på sig att måla kopian av porträttet av Pasteur.","35442",""
"12828","Edelfelt har varit hos Turquet; utnämningen till hederslegionen kommer endera dagen.","35442",""
"12829","Har köpt koppar i empirestil, sådana som fanns på Kiala och som nu är moderna igen.","35442",""
"12830","Har köpt sopptallrikar för att komplettera servisen.","35442",""
"12831","Har köpt sidenklänningar åt Annie och Berta Edelfelt; Edelfelt skickar klänningarna till Lübeck i morgon; har också skickat modeplanscher.","35442",""
